User ID,Occupation (O*NET-SOC Title),Gender,Race,Income,Age,Education,Experience,AI Tedious Work Attitude,AI Job Importance Attitude,AI Daily Interest Attitude,AI Suffering Attitude,Zip Code,Political Affiliation,LLM Familiarity,LLM Use in Work,LLM Usage by Type - Information Access,LLM Usage by Type - Edit,LLM Usage by Type - Idea Generation,LLM Usage by Type - Communication,LLM Usage by Type - Analysis,LLM Usage by Type - Decision,LLM Usage by Type - Coding,LLM Usage by Type - System Design,LLM Usage by Type - Data Processing,Work Description,Work Tasks,Work Tools,Work Processes,AI Envision,Recruitment Source
640f3e74-c9fa-4f2f-b2ce-0d0dfd2df0a4,Wind Energy Engineers,Male,Asian American and Pacific Islander,60-86K,38,Bachelor’s Degree,More than 10 years,Strongly agree,Neither agree nor disagree,Strongly agree,Somewhat disagree,77081,Republican,I have some experience using them.,"Yes, I use them every day in my work.",Daily,Daily,Weekly,Daily,Weekly,Daily,Never,Never,Weekly,"Hi, hello. My name is Zubair and I work for Wind Energy Group and I've been working here for more than four years. I'm a wind turbine inspector and most of my job requires for me to inspect wind turbines and a warranty inspection, boroscopes, if there are any failures on the turbines which the owners of the projects wants to get a third party eye, then I go in and I inspect the turbines which requires climbing, which requires a lot of technical knowledge and I've been working in the renewable field, especially wind side for more than twelve years.","The task which I mostly do is like visiting wind projects which involves end of warranty inspections with the client which are operated by the operators. So after two years or three years when the client wants to get an end of warranty inspection then guys like me or companies like mine come in and do a whole project evaluation. They do the due diligence, they provide reports and what kind of warranty claims can be done with the OEMs. Other than that we do, our company does provide all other services pertaining to wind turbines which involves inspecting blades, inspecting gearboxes, generators, boroscopes of gearboxes and providing relative reports according to the best wind industrial practices we do provide reports to the client. So my job requires climbing to the wind turbines, it requires going to different wind sites. Yeah, it's fun, you got to have a lot of training and technical knowledge to perform the duties which we do mostly.","So, the most important tool that we use at the wind projects is the Toolbox ST to control the wind turbines, wind turbine SCADA of different OEMs, whether it's Siemens, whether it's General Electric, whether it's any other OEM which has the wind SCADA, so we have to have good knowledge of wind SCADA, whatever the OEM is, and we use that a lot during our inspections because we have to extract reports, we have to extract temperature data. Other than that, we do condition monitoring system softwares which requires the vibration of generator, gearboxes, it shows you the results, that gives you a historical and projected failures of major components, so we have to have knowledge of those softwares as well. Other than that, simple Microsoft skills to generate reports, to provide reports to the client, we need to have Excel knowledge, Excel, PowerPoint, Word, so all these have to come into play while we are doing inspection because we have to provide reports in digital formats to our clients.","Yeah sure, so we are contacted by the client to perform an inspection on a wind turbine. So we go in, we do all the due diligence, we do our job safety analysis, whether it's safe to climb the turbine, we check the wind speed. So we go into the turbine and whatever task is provided by the client or whatever the scope is, we perform that duty, we come down and we provide the report to the client and have a meeting with them if they're satisfied or not or if they need any further inspections or any sort. Other than that, we do boroscopes of gearbox, we give them a complete analysis to the client that whether if their bearings or the gears are in healthy condition or they need to be replaced or is the material wearing or something, if there is any incident on the turbine, then we also go in and provide report on what caused the incident, what was, if the turbine can be repaired or they have to demolish it. So yeah, these kind of works we do perform.","AI, we have been using a lot of AI, obviously, for generating reports for emailing clients for like providing, you know, general data to the client. So we have been using AI, but on a very limited field, not like, you know, we don't do coding, we don't do all that stuff. So AI does come in play in our, AI has not come in play completely in our field, like if I give a report to an AI and gives me an automated, you know, response or something. So that is something which I would be looking forward to, like, I go for an inspection, I take pics, and I, you know, give it to AI and gives me a complete report that what is the situation of the turbine or whatever. But we do use AI, but it's just for, you know, correcting our emails, correcting our grammar, for the scope of work, or, you know, when we are emailing to the clients, but it's very limited.",Prolific
c2d5e573-32b5-4da5-9f7a-e75c6c9f6e9f,Writers and Authors,Female,Asian American and Pacific Islander,0-30K,33,Bachelor’s Degree,3-5 years,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,,No political affliation,I have heard of them but don't know much about their functionalities.,"Yes, I have used them occasionally for specific tasks.",Monthly,Never,Never,Never,Never,Monthly,Never,Never,Monthly,,"I research, write, edit, there's a lot of information processing, visual analysis",,,I honestly don't use AI and don't find it very interesting,WoM
ba2987ef-4900-415a-907a-d02c22accda8,Proofreaders and Copy Markers,Female,White,0-30K,21,High School,1-2 year,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,60115,Independent,I use them regularly.,"Yes, I use them every day in my work.",Monthly,Weekly,Weekly,Weekly,Weekly,Weekly,Monthly,Never,Weekly,"So, what I do for work, for Upwork, is I do proofreading and I do projects for photography editing. Those two are the main things I do for Upwork, and yeah, that's it.","The kind of tasks I guess I would say that I do for work with the Upwork platform would be to mainly just proofread and edit documents and mainly just do editing for photos. Come to me that they need some photos edited or photoshopped or whatever it may be, that's basically what I do.",The overall tools or software I typically use for these tasks is mainly Microsoft and Photoshop or Lightroom. Those are pretty good ones to use.,"What I usually do for the tasks I spend most of my time on is I go through, read it, read all the details that are involved, and I write it all down in order so I can complete it step by step, and then I just open up different platforms I use in separate tabs so I can go from one to the next.",How I envision using AI in my daily workflow is I would like to use it for ideas or ideas for different layouts that I can complete. That's typically what I would use it for anyways.,Upwork
34bd0adf-a315-48cc-a794-4d1312fb8165,Mathematicians,Male,Other,30-60K,25,"Doctorate (e.g., PhD)",6-10 years,Somewhat agree,Somewhat agree,Strongly agree,Strongly disagree,,No political affliation,I use them regularly.,"Yes, I use them every day in my work.",Daily,Monthly,Monthly,Daily,Monthly,Never,Daily,Monthly,Monthly,"I used to study number theory, in particular, p-adic Hodge theory in arithmetic geometry. Now, I work on the formalization of p-adic Hodge theory in Lean and also auto-formalization and auto theorem proving. ","During formalization, I elaborate, generalize, and fill gaps in mathematical proofs. I design general fomalization frameworks and spend lots of time in Lean coding. Lean coding involves searching theorems, formalizing statements and filling in formalization details in the proof. The last part is the longest part. For auto formalization and formal theorem proving, I spend most of the time coding to establish the LLM's training pipeline and preparing data for the training.",I use the interactive theorem prover Lean. I also use LeanSearch and other tools related to Lean to accelerate. I use Python for LLM training and use Deepseek for coding and debugging.,"I formalized a famous number theory definition, called the period rings of Fontaine. I first wrote down a detailed version of the mathematical statements and proofs I need. Splitting the whole formalization project into several smaller goals. For each smaller goal, I generalize and design suitable definitions and lemmas for formalization. Then I begin actual formalization using Lean. I first write down the definitions and state the theorems in Lean without proof. After this, I fill in the proofs backwards, searching the library for existing theorems to use and design patterns to mimic. During formalization, I revise the natural language proof from time to time.","I think a primary AI tool could help me in filling in searching for theorems and design patterns during formalization. A stronger AI tool would do auto-formalization of theorem statements and provide suggestions in designs. An even stronger AI tool would be able to elaborate and fill gaps in mathematical proofs and autoformalize the human proofs. Additionally, an AI tool strong in coding, debugging, and software engineering would help a lot in coding.",WoM
5beed6d3-586a-454e-8302-ebf5471e23bd,Computer User Support Specialists,Male,White,0-30K,44,Master’s Degree,3-5 years,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,,Republican,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Daily,Weekly,Daily,Weekly,Monthly,Monthly,Daily,"Well, as an AI trainer, I specialize in developing and refining advanced algorithms, training models, and improving machine learning systems. My work involves curating and annotating data sets, fine-tuning AI models to achieve optimal performance. And then basically, we just ensure the ethical and responsible use of AI tech. I collaborate pretty closely with the engineers and the researchers to innovate and push the boundaries of the AI I'm testing and try to make it more accessible and beneficial for various applications.","Well, in my role as an AI trainer, I'd say I spend a significant portion of my time, you know, curating and annotating high-quality data sets, which is, you know, crucial for model accuracy. I also focus on training and fine-tuning the models, dedicating hours to making sure the performance is optimized. I'd say a substantial part of my day involves collaborating with, you know, the researchers and collaborating with the engineers, you know, brainstorming to develop, you know, the most, you know, innovative solutions. Additionally, I try to ensure the ethical use of AI, ensure to the best of our ability. We conduct regular audits and reviews, basically to mitigate biases and adhere to guidelines.","We use and leverage a pretty wide range of tools and softwares to advance the data analyst capabilities in AI training. I'd say we use Python for the scripting and the automation, TensorFlow for developing and fine-tuning AI models. You know, of course we use Git for a version control, SQL for, you know, managing the databases. Sometimes we use Tableau for creating some of the visualizations, but each day is different and we use a pretty wide range of tools and software.","Well, if I was to walk you through the process of completing three tests that we spend the most time on, I'd say that, one, we curate and annotate the data sets. That would involve identifying, collecting, and annotating the data using tools like LabelBox, ensuring quality and, of course, accuracy. Secondly, I think we train and fine-tune the models. So we select the models, pre-process the data, train and evaluate the models using something like TensorFlow and fine-tune them. And I'd say third and finally, we collaborate with the engineers and the researchers. Sometimes we participate in meetings, document findings, and we basically integrate the AI models into the applications.","Basically I envision using AI for my daily workflow by integrating the AI, by streamlining tasks, by automating data pre-processing and annotation, and generating actionable insights, enhancing real-time collaboration, staying updated with the latest research, and ensuring ethical AI use with it with the tools themselves. So that's how I would envision using AI for my daily workflow.",Prolific
78302b81-4938-4240-8768-e5d1a946c0bc,Computer and Information Systems Managers,Female,White,86K-165K,44,"Doctorate (e.g., PhD)",More than 10 years,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,,Republican,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Daily,Daily,Daily,Daily,Daily,Daily,Daily,oteronata Hatakira ni kuwa viada salapa na lila kwa huki kabili aufapana mikabilita nik nachabisa anakichali utamifanya vipa,"We do a different type of task in our organization, actually we help people with cyber security agencies within our organization. we offer most of the services within the primary realm using the AI, many of the times people come to our organization to seek security through their phones and cyber security agencies. Thank you.","Physically, we have an AI chat box that helps us to reveal the information given by our clients and customers. Most of the times, they come with true security, cyber security agencies within our company. Most of the times, the chat box helps us in revealing the information needed from the organization.","hapaja Kuusufa monte charitable The task COMPLETION and Projector COMPLETION rely on the mind and physical mind. Actually, we only consult the chat box when we are just engaging in many projects and so many things in our minds. We consult only in reviewing if the project is well done. In completion of our projects, most of the time we take out our projects seriously and more importantly.",Exploring AI is one of the generations most urgent for our company. In some ways AI naturally accompanies related projects as well as offering our customer service to our company.,Prolific
1a7a80e8-b013-402e-a73b-c3e3366458d9,Computer Programmers,Male,White,60-86K,38,Master’s Degree,3-5 years,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,74015,Independent,I use them regularly.,"Yes, I use them every day in my work.",Monthly,Monthly,Monthly,Monthly,Monthly,Monthly,Monthly,Monthly,Monthly,"Yeah, I work as a manager in a computer programmer company, I serve as the manager role, I need to do some delete tasks, I'm sure you will understand better, working as a manager in a computer programming company.","Part of my tasks are the planning and strategy, organizing and delegating, leading and motivating, monitoring and evaluating performance, approval, solving and decision making and so on.","yeah I do use a lot of tools, a lot of tools, I use the charge.ai, they can charge you with some type of AI stuff, I hope you understand, yeah","and I can't really see him, is there a way? I've been on my own since like 2-3 weeks ago so I can't really see him So I'm going to skip this by the way, I'm going to skip I'm going to skip, thank you","I use AI for pattern analysing, I do use AI for a lot of stuff, it helps me with my job for fasting and a lot of this, AI is the best, AI is good, AI is ok.",Prolific
c7ce7a59-aa16-4d82-aa56-9399b7218390,Art Directors,Female,White,30-60K,41,Bachelor’s Degree,3-5 years,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,79413,Republican,I have some experience using them.,"Yes, I use them every week in my work.",Monthly,Monthly,Monthly,Monthly,Monthly,Monthly,Monthly,Monthly,Monthly,I'm the Marketing and Development Coordinator for Performing Arts Association.,"My tasks are to book and coordinate the events for Performing Arts Venue, put them on the calendar, set up all of their marketing, production, and operational needs.","We have Microsoft 365, Adobe Acrobat, and four calendar systems.","I spend my most time on the calendar system, setting up these events, then I move to the coordination of the production and the operations, then move to marketing with promotional videos and artwork.",I have started using AI in my daily workflow to help create artwork and promotional videos and social media.,Prolific
e895f842-64a4-4c38-bdcf-f4203c37dac5,Photographers,Female,White,0-30K,47,Associate Degree,More than 10 years,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,,Republican,I use them regularly.,"Yes, I use them every week in my work.",Daily,Daily,Daily,Daily,Daily,Daily,Never,Never,Daily,I go to a location to take pictures of landscape or portraits of pets. From there I'll go through and call the pictures and edit the ones that are suitable. From there I go through and either print or work up the images and send them out either to the client or to the printers.,I spend most of my time taking the pictures. You have to take multiple takes of each and different angles and then the second most time-consuming part is editing the pictures that can do a variety of edits.,I use mostly my iPhone and the internal editing software. Sometimes I can go in and use Canva or Adobe Photoshop or even Illustrator depending on what I am creating for that day.,I figure out where I want to go take pictures then I drive there to take the pictures or sometimes I will just see something and take the picture spontaneously. The editing is a different process for each photo.,AI in my work could help with repetitive tasks. It could help with sorting and finding pictures automatically without having to go manually through it. It could also group things and label pictures for organization.,Prolific
78544771-2e7e-4d8f-8172-e74c61ab6803,Intelligence Analysts,Male,Black,86K-165K,26,Bachelor’s Degree,1-2 year,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,,Prefer not to answer,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Daily,Daily,Daily,Daily,Never,Daily,Daily,"As an Intelligence Analyst, my day-to-day work involves gathering, analyzing, and interpreting data from various sources to identify potential threats and provide actionable insights. I typically review reports, surveillance data, and digital communications to detect patterns or anomalies. I also prepare intelligence briefings and reports for decision-makers, ensuring they are well-informed about current and emerging risks. Collaboration with law enforcement, cybersecurity teams, and other analysts is a regular part of my job, as is staying up to date with geopolitical developments and emerging technologies that may impact security.


","In my role as an Intelligence Analyst, I usually start the day by reviewing reports and updates from various sources. A lot of my time goes into collecting and monitoring data, trying to spot any unusual patterns or potential risks. I spend a good part of the day analyzing that information and putting the pieces together to form a bigger picture.

Once I have something meaningful, I work on writing reports or summaries to share with others—whether it's for internal teams or external partners. I also join meetings or discussions with colleagues to go over findings or collaborate on ongoing investigations. Sometimes I also use part of my time to read up on new developments in security, tech, or global affairs to stay sharp and informed.","I use a mix of tools to get my work done, depending on the task. The ones I use most often are:

Excel / Google Sheets – I use these daily for organizing raw data, tracking patterns, and sometimes for basic analysis.

Open-source intelligence (OSINT) tools like Maltego, Shodan, and sometimes Google Dorks – I rely on these a lot for gathering information from public sources.

Threat intelligence platforms (such as Recorded Future or Anomali) – These help me stay updated on potential threats and ongoing incidents.

Report writing tools like Microsoft Word and PowerPoint – I use these regularly to put together findings and create presentations.

Communication tools – Email and secure messaging platforms like Signal or encrypted channels are essential for coordination.

Mapping or link analysis software like i2 Analyst’s Notebook – I use this occasionally when I need to visualize connections between people, events, or data points.

I also keep up with news and online sources to supplement what I get from the tools above.","One of the tasks I spend the most time on is analyzing data to spot patterns or anything unusual. My process usually starts with gathering information from different sources—things like reports, databases, or public data online. I try to organize it all in a way that makes it easier to work with, usually using Excel or Google Sheets.

Once I have everything in place, I go through the data to clean it up—removing duplicates or anything that’s not useful. Then I start looking for connections or trends. If it’s a bit complex, I might use tools like Maltego to help visualize how things are linked.

After I’ve made sense of the information, I usually write a short report or summary, depending on who it’s for. I try to keep it clear and straight to the point, highlighting the most important things they need to know. If needed, I’ll include charts or visuals to make it easier to understand.","I see AI becoming really useful in my daily work, especially for speeding up some of the more repetitive or time-consuming tasks. For example, AI could help with scanning large volumes of data quickly, flagging anything that stands out or looks suspicious. It could also assist with sorting and organizing information more efficiently so I can focus on the deeper analysis part.

I also think AI tools could be useful for summarizing reports, helping with quick drafts, or even generating visuals based on raw data. As long as the final judgment still comes from a human, I think AI could be a strong support tool to make the overall process faster and more accurate.

",WoM
ad44c8bf-5803-430d-af6c-5cd0a3ffc72b,Producers and Directors,Male,White,86K-165K,51,Bachelor’s Degree,More than 10 years,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,,No political affliation,I use them regularly.,"Yes, I have used them occasionally for specific tasks.",Monthly,Monthly,Monthly,Never,Monthly,Never,Monthly,Never,Monthly,"I direct and produce commercials and it usually entails working with the client, i.e. an advertising agency, coming up with a visual representation of an idea or script that they have and make sure that we can shoot it in a way that makes them happy and gets their message across. And yeah, that's about it. Make sure I take care of things like the scheduling, the talent, make sure the agency is happy and get it all together in one cohesive package for them to then take to editing and put on the market.","Typically, I review the day of shooting, get together with the stylist to okay the wardrobe and the production designer to make sure that we have a set and all necessary props for the shoo† day . Meet with the agency and producers and see if we're all on the same page and discuss further if needed. Meet  with talent, make sure that they have a script and are prepared and understand the directions i am asking of them . I wil check in with   the camera dept and make sure that the tests went well , and that we've got everything we need in that department for a successful day with minimal hold-ups due to equipement, talk with sound dept and basically make sure that everything is good to go for the day of shooting ahead.","Well, the main tool I use is my MacBook Pro. I use quite a bit of editing software as far as Avid and Adobe. I also use a bit of script writing software, which I can't tell you the name of because I don't remember. And also, I use a lot of email, a lot of email! and that's about it really. I prefer to use a sketch pad and pencil when it comes time to storyboard .","I spend a lot of time on storyboarding, which entails reading the scripts and determining what camera action I want to take while putting it in a frame to represent the actual shot. beaking down the script from scene to scene with a visual interpretation of what it should look and feel like, what the motivation is, the camera angle, etc. ","I can see me using it a lot for maybe ideas on rewriting a script or a story, maybe on ideas for everything from props to wardrobe, maybe seeing what other varieties there are, or giving me examples of what something might look like before the day.",Prolific
7ee731ac-c35c-49d1-8fb5-828e41b3462b,Supply Chain Managers,Male,Asian American and Pacific Islander,0-30K,21,Bachelor’s Degree,Less than 1 year,Somewhat agree,Neither agree nor disagree,Strongly agree,Strongly disagree,,No political affliation,I use them regularly.,"Yes, I use them every day in my work.",Daily,Monthly,Daily,Weekly,Daily,Daily,Never,Never,Daily,I look at reports.,I look at Tableau reports and I tell my manager if the data is wrong.,"I use Tableau every day, and Google Suite every day, and Microsoft Suite every day.","I first download the report, upload it to the G-sheet, and from there, I update the data for my manager to send every morning. And then if something is wrong, I tell her.",I could use it to help give me recommendations on how to optimize to reach our monthly goals.,WoM
fe97ae5c-bcf0-40bb-a216-b45645a3803d,Transportation Planners,Female,Black,60-86K,63,Associate Degree,More than 10 years,Strongly agree,Strongly disagree,Strongly agree,Somewhat disagree,10030,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Daily,Daily,Daily,Weekly,Weekly,Weekly,Daily,"Yes, hi. I'm a human resource manager. I work for a transportation company. My duties are to do employee benefits. I also pay vendors. I process 401K medical dental benefits. I also use AI to recruit future employees. I also set up meetings. I basically do a little bit of everything. But those are my main responsibilities.","My main functions and my job is to process employee benefits. I also answer questions if they have any questions about their benefits. I also do corrections on the benefits. I process the medical, dental, and 401k, and also, like I said, employee medical benefits. Those are my main responsibilities. If they have any questions about, and I also do AI for recruiting. If we need an employee for any certain job description that we might post, I usually do AI recruiting for that. I also set up meetings, I pay vendors, and those are some of my main responsibilities. Thank you.","Please tell us more about the tools or software you use for these tasks. Please try to sort them. Okay, we use Microsoft Teams for meetings. We was using GPT before, but now we're using Gemini Advanced for mostly all of our AI needs. We use the HR human resource software to do human resource tasks as far as payments, as far as paying vendors. We use Stripe to pay vendors. Those are basically all the softwares that we use. Thank you.","There's three tasks that you spend most of your time on. Okay. The first one would be process employee benefits. I usually say, for example, if an employee comes to me, they have issues with their benefits, I will go into the system, I will look up their benefits with their employee's ID and I'll double check for whatever they say is wrong, like maybe they're taking too much out of their check, maybe they're not being covered enough to see the doctor, maybe their prescription benefits are high or whatever. So what I would have to do is just check all the information in the system and then I'll let them know what we have in the system, compare them to what they're saying, and I'll fix the issue from there. The second thing is paying vendors. I usually just go to the HR payment software and I'll just see the vendors, make sure that they're getting paid, what they're supposed to be getting paid for, I'll check the invoice with the work that they did, and if everything lines up, I'll just sign off for them to be paid. What else? AI. We used to use ChatGPT, but now we use Gemiini Advanced. Usually I'll just go, say if we're hiring for a driver, I'll just go ask Gemiini, I'll just list out what we're looking for and then I'll just put it through to Gemiini and he'll give me some situations or some answers or some, you know, depends on if I have the resume already. It depends. I don't want to go past the...","How do I envision AI in my daily tasks? I'm already using AI every day in my daily tasks. I might use it to write reports. I might use AI to generate data sets. I can use it for human resource purposes. I use it for recruiting. I might use it to also help me, like, write a job description. I use it for a lot of different things. I'm already using AI in my everyday life. I mean, not in my everyday life. At work, I'm using it mostly. Sometimes I use it to, you know, create, like, forms, like, charts, like I said, data sets. You know, but, like, I use AI for, like, maybe changing our payment center, like, as far as paying vendors. I use it for a lot of different things.",Prolific
0c57e8c3-229c-44ac-9043-0189cc0ceb54,Judicial Law Clerks,Male,Asian American and Pacific Islander,0-30K,22,Bachelor’s Degree,Less than 1 year,Somewhat agree,Somewhat disagree,Strongly agree,Strongly disagree,10027,No political affliation,I use them regularly.,"Yes, I use them every day in my work.",Daily,Weekly,Monthly,Weekly,Never,Never,Monthly,Monthly,Never,"As a law student, I do a lot of readings and I work as research assistant for law professors. I write for the journals and create some academic essays. I also do a lot of legal research in either supporting the academic journals or supporting our professors' works, or just in the context of moot court, do legal advocacy, conduct a lot of case analysis, searching for precedents, analyzing the precedents, and use them to support the various legal arguments.","Well, I understand this question to mean the specific workflow or procedures in doing my work. Well, as for, say, reading the cases and in preparation for the classes, I have to know that what's happening in the case, the legal reasoning, the legal holdings in the cases, the procedural precedents, and so on and so forth. And I need to know specifically what's important in the case and what's likely to be tested, what's likely to be questioned by the professors in class. And for legal writing or the analysis of the precedents, again, I need to find, first of all, the right cases to start my legal analysis. And then I need to really run through all the cases, perhaps not that comprehensively as I'm doing for the case preparation for class, but certainly what's important for my own legal advocacy. For example, searching for only the relevant discussions of the relevant legal issues in those cases, jot them down, note them down, see how the court approaches those legal reasoning, and then analogize that to my own legal work or legal writing.",I do integrate a lot of like artificial intelligence assistance in my workflow because I myself also work on technology law and technology law regulations and specifically artificial intelligence regulations in California so I do tend to try to familiarize myself with the different kinds of tools that I have available but for the readings of the cases specifically I use Google AI Studio it's really good for loan context and the loan outputs I do a sort of coding work on my own and for that I use cloud a lot actually don't use chat GPT that much in my daily workflow and interestingly sometimes if there's a just like hundreds of pages of readings that I don't need to read it that carefully I just throw the bucket of readings into the notebook LM developed by Google and let that generate the artificial conversation and I can just listen to that artificial podcast and there are some more professional tools in the legal realm specifically Lexus and that Nexus Lexus and the West law those are the two main case case law resources case law database that we have we search all of our cases in those databases,"I can talk about how to write a case brief for legal advocacy, so normally you have a long fact pattern of what's happening in the case, what each party of the case are arguing about or advocating for, and then you have a general idea of what's the issue before the court or the issue that you have to decide. Sometimes you're writing for yourself because you're advocating in court, sometimes you're writing for the judges because they want to decide how to rule on specific issues. And after you have a determination of the issues, you try to narrow down the jurisdictional limits. So for example, if you are only looking for cases in New York or looking for cases regulations in California, and after you have a boundary of jurisdiction, you then go to the relevant legal cases databases like Westlaw, and you input those jurisdictions and you search for all the precedents related to this specific issue in that jurisdiction, and you just read through a bunch of cases. You try to see how the court analyzed the prevalent issues and how they will rule on those issues. And then you will try to read more carefully by saying, okay, this court ruled in this specific way because maybe a different fact pattern or different circumstances. And then you try to synthesize all those reasonings in court and you try to apply those to your own legal analysis.","I think, as again, because I do work on regulatory and compliance aspects of AI specifically, I kind of familiarize myself with all of the AI tools. And since recently, my research has more focused on open source, artificial intelligence tools and its potential dangers specifically. So I also try to locally deploy some of the open source models that are available on markets. But usually in my workflow, I do integrate a lot of like AI assistance. The most often used one is Google AI Studio, again, because of its really long context. And a very high limit of tokens allowed in one prompt. This is really helpful for law students, because sometimes you just have a case that's like a hundred pages long, and you really need a tool that can understand its textual context and hallucinates at a lower rate. So in the legal industry, you don't really need to be creative, you just need to be precise and accurate in finding the right support and analyze the things in the right way.",WoM
87664221-a402-4ec5-bdeb-91e62e454e5b,Fundraisers,Female,Asian American and Pacific Islander,165K-209K,32,Bachelor’s Degree,6-10 years,Somewhat agree,Somewhat disagree,Strongly agree,Strongly disagree,,No political affliation,I use them regularly.,"Yes, I use them every week in my work.",Monthly,Weekly,Weekly,Weekly,Never,Never,Never,Never,Never,"first, preparation. Second, document prep: generate pitch deck based on my startup details, storytelling & tailor to investor type (ie, impact-driven VS rev-driven) Thrid, outreach & followups. I also spend time on relationship building","I spend a lot of time on  market research:
 2 scrape investor databases & generate a personal database tailored to my company stage, industry:
 2.1 search for their past deals for ref check
 2.2 rank these investors based on my startup alignment + ref score
 2.3 portfolio companies ref check: generate messages & automate outreach to targeted investors’ portcos on linkedin, whatsapp & email

negotiation also takes a lot of time:
 1 analyze term sheet:
 1.1 flags all unfavorable terms 
 1.2 compare offers against market standards & past investments
 2 act as a lawyer review all final terms","We use a lot of kind of email tools and also research tools. Basically, I think this work involves all sorts of tools. It's very hard to just name a few.","Just see my response to the previous question, the second question I mean.","1. preparation:
 1.1 determine valuation & fundraising target
 1.2. data aggregation: 
 1.2.1 market research 
 1.2.2 scrape investor databases & generate a personal database tailored to my company stage, industry:
 1.2.2.1 search for their past deals for ref check
 1.2.2.2 rank these investors based on my startup alignment + ref score
 1.2.3 portfolio companies ref check: generate messages & automate outreach to targeted investors’ portcos on linkedin, whatsapp & email

2. document prep:
 2.1 generate pitch deck based on my startup details, storytelling & tailor to investor type (ie, impact-driven VS rev-driven)
 2.2 build financial model

3. outreach & followups:
 3.1 generate different email templates & schedule bots for send cold outreach & followups
 3.2 act on my behalf to respond to cross-platform inquiries (ie: email, whatsapp, line, telegram, wechat)
 3.3 act on my behalf to perform calls (zoom, gmeet, or via phone calls on whatsapp)

4. due diligence:
 4.1 generate all necessary paperwork (legal docs, cap tables, contracts, nda, etc) for data room 
 4.2 check compliance (patents, regulatory gaps)

5. negotiation:
 5.1 analyze term sheet:
 5.1.1 flags all unfavorable terms 
 5.1.2 compare offers against market standards & past investments
 5.2 act as a lawyer review all final terms
 5.3 ask for my input whenever encountering complex negotiation

6. relationship building:
 6.1 automate all monthly updates to stakeholders
 6.2 whenever unnecessary, act on my behalf to join all requested meetings ",WoM
5c022953-7447-43d3-ab36-9204ef894be9,Transportation Planners,Male,White,30-60K,51,High School,1-2 year,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,66212,Republican,I have some experience using them.,"Yes, I have used them occasionally for specific tasks.",Daily,Never,Daily,Daily,Daily,Daily,Never,Never,Daily,"I work for an auto auction in the CRC department, and when the trucks of cars come in, we check the cars in, tag them, put them into the system, and then move them down to the reconditioning center where they're prepared, cleaned, all the trash taken out, and get ready for the auction on Thursdays, every Thursday, on a weekly basis.",I use a small handheld computer device to scan the VIN numbers on the cars and check them into our system. Then I use a pencil crayon and write things on the window so the detail shop knows what needs to be done and where the car needs to go and I help move them down to where the reconditioning center is.,"I use a small handheld device that's connected to our internet on the lot and connected to our computer system. We log the cars in by scanning the VIN number and making sure that it goes into the system and that besides the paperwork we sign that the car has arrived and is in our system. I use it multiple times a day, probably at least 30 or 40.","It's the same process every time I check a car in, I find it on the paperwork and scan the QR code on the paperwork and then I scan the VIN number on the car and check it into our system. It's the same process every time.","We don't have any AI system implemented at the current time, but I could see it coming in the future. It would be nice, it would help the flow and if someone calls in or if we're shorthanded, if we had some sort of AI system, it would help a lot because we have trailers of cars constantly coming on a Monday through Friday basis.",Prolific
